i,id
462,ANIMAL.DOG.NEUTERED.RHODESIAN_RIDGEBACK.LARGE.RED
463,ANIMAL.DOG.NEUTERED.RHODESIAN_RIDGEBACK.LARGE.RED.BRUTUS:BRUTUS\DOG\RHODESIAN_RIDGEBACK\RED\NEUTERED\LARGE\03/24/2016\K16-020439\DA33\A341335\08/24/2016\09/27/2016\34\STRAY\FIELD\ADOPTION\WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95409\95409\1
464,ANIMAL.DOG.NEUTERED.RHODESIAN_RIDGEBACK.LARGE.RED.SAMBA:SAMBA\DOG\RHODESIAN_RIDGEBACK\RED\NEUTERED\LARGE\39449\K16-021196\DS89\A222139\10/15/2016\10/18/2016\3\CONFISCATE\FLD_ARREST\RETURN_TO_OWNER\OVER_THE_COUNTER_PRVS\HEALTHY\HEALTHY\COUNTY\COUNTY\95465\95465\1
465,ANIMAL.DOG.NEUTERED.RHODESIAN_RIDGEBACK.MED
466,ANIMAL.DOG.NEUTERED.RHODESIAN_RIDGEBACK.MED.BROWN
467,ANIMAL.DOG.NEUTERED.RHODESIAN_RIDGEBACK.MED.BROWN.ZEPHYR:ZEPHYR\DOG\RHODESIAN_RIDGEBACK\BROWN\NEUTERED\MED\01/30/2009\K14-007675\DS65\A255820\41914\02/14/2014\4\TRANSFER\PRIV_SHELT\RETURN_TO_OWNER\RETURN_TO_OWNER\HEALTHY\HEALTHY\COUNTY\COUNTY\95404\95404\1
468,ANIMAL.DOG.NEUTERED.SAMOYED
469,ANIMAL.DOG.NEUTERED.SAMOYED.MED
470,ANIMAL.DOG.NEUTERED.SAMOYED.MED.WHITE
471,ANIMAL.DOG.NEUTERED.SAMOYED.MED.WHITE.KODA:KODA\DOG\SAMOYED\WHITE\NEUTERED\MED\40457\K14-010215\DQ114\A292893\41920\08/13/2014\3\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_MCHIP\HEALTHY\HEALTHY\COUNTY\COUNTY\95436\95436\1
472,ANIMAL.DOG.NEUTERED.SHIH_TZU
473,ANIMAL.DOG.NEUTERED.SHIH_TZU.SMALL
474,ANIMAL.DOG.NEUTERED.SHIH_TZU.SMALL.WHITE
475,ANIMAL.DOG.NEUTERED.SHIH_TZU.SMALL.WHITE.SONNY:SONNY\DOG\SHIH_TZU\WHITE\NEUTERED\SMALL\09/22/2013\K17-025452\TRUCK\A361209\09/22/2017\09/22/2017\0\STRAY\FIELD\RETURN_TO_OWNER\FLD_MCHIP\UNKNOWN\HEALTHY\COUNTY\COUNTY\95439\95439\1
476,ANIMAL.DOG.NEUTERED.SIBERIAN_HUSKY
477,ANIMAL.DOG.NEUTERED.SIBERIAN_HUSKY.LARGE
478,ANIMAL.DOG.NEUTERED.SIBERIAN_HUSKY.LARGE.SILVER
479,ANIMAL.DOG.NEUTERED.SIBERIAN_HUSKY.LARGE.SILVER.KODA:KODA\DOG\SIBERIAN_HUSKY\SILVER\NEUTERED\LARGE\36926\K16-018302\DI100\A298320\42404\42404\0\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_MCHIP\TREATABLE/REHAB\TREATABLE/REHAB\COUNTY\COUNTY\95425\95425\1
480,ANIMAL.DOG.NEUTERED.SIBERIAN_HUSKY.LARGE.WHITE
481,ANIMAL.DOG.NEUTERED.SIBERIAN_HUSKY.LARGE.WHITE.BRADY:BRADY\DOG\SIBERIAN_HUSKY\WHITE\NEUTERED\LARGE\08/21/2011\K16-017512\DS70\A326485\01/20/2016\02/20/2016\31\STRAY\FIELD\EUTHANIZE\BEH_SEVERE\TREATABLE/MANAGEABLE\UNTREATABLE\SANTA_ROSA\SANTA_ROSA\95404\95404\1
482,ANIMAL.DOG.NEUTERED.SIBERIAN_HUSKY.MED
483,ANIMAL.DOG.NEUTERED.SIBERIAN_HUSKY.MED.WHITE
484,ANIMAL.DOG.NEUTERED.SIBERIAN_HUSKY.MED.WHITE.OTIS:OTIS\DOG\SIBERIAN_HUSKY\WHITE\NEUTERED\MED\43014\K18-027710\DA11\A370558\43104\04/18/2018\17\STRAY\FIELD\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95404\95404\1
485,ANIMAL.DOG.NEUTERED.SIBERIAN_HUSKY.MED.WHITE.ZEPHYR:ZEPHYR\DOG\SIBERIAN_HUSKY\WHITE\NEUTERED\MED\43074\K18-027896\DA13\A370973\04/19/2018\05/24/2018\35\STRAY\FIELD\ADOPTION\SCAS_WEB\HEALTHY\HEALTHY\SANTA_ROSA\OUT_OF_COUNTY\95490\95490\1
486,ANIMAL.DOG.SPAYED
487,ANIMAL.DOG.SPAYED.ANATOLIAN_SHEPHERD
488,ANIMAL.DOG.SPAYED.ANATOLIAN_SHEPHERD.LARGE
489,ANIMAL.DOG.SPAYED.ANATOLIAN_SHEPHERD.LARGE.YELLOW
490,ANIMAL.DOG.SPAYED.ANATOLIAN_SHEPHERD.LARGE.YELLOW.AOWYN:AOWYN\DOG\ANATOLIAN_SHEPHERD\YELLOW\SPAYED\LARGE\40695\K13-007132\DA06\A300899\12/24/2013\41913\17\STRAY\OVER_THE_COUNTER\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95407\95407\1
491,ANIMAL.DOG.SPAYED.AUSTRALIAN_CATTLE_DOG
492,ANIMAL.DOG.SPAYED.AUSTRALIAN_CATTLE_DOG.SMALL
493,ANIMAL.DOG.SPAYED.AUSTRALIAN_CATTLE_DOG.SMALL.BROWN
494,ANIMAL.DOG.SPAYED.AUSTRALIAN_CATTLE_DOG.SMALL.BROWN.LUCY:LUCY\DOG\AUSTRALIAN_CATTLE_DOG\BROWN\SPAYED\SMALL\03/19/2011\K14-008027\DA31\A303799\41946\03/27/2014\16\STRAY\FIELD\ADOPTION\WALKIN\TREATABLE/REHAB\HEALTHY\COUNTY\OUT_OF_COUNTY\91364\91364\1
495,ANIMAL.DOG.SPAYED.BICHON_FRISE
496,ANIMAL.DOG.SPAYED.BICHON_FRISE.TOY
497,ANIMAL.DOG.SPAYED.BICHON_FRISE.TOY.WHITE
498,ANIMAL.DOG.SPAYED.BICHON_FRISE.TOY.WHITE.ELSA:ELSA\DOG\BICHON_FRISE\WHITE\SPAYED\TOY\06/13/2007\K19-032350\DA02\A387387\05/25/2019\06/14/2019\20\STRAY\FIELD\ADOPTION\WALKIN\TREATABLE/MANAGEABLE\TREATABLE/MANAGEABLE\WINDSOR\OUT_OF_COUNTY\95435\95435\1
499,ANIMAL.DOG.SPAYED.BLOODHOUND
500,ANIMAL.DOG.SPAYED.BLOODHOUND.MED
501,ANIMAL.DOG.SPAYED.BLOODHOUND.MED.BROWN
502,ANIMAL.DOG.SPAYED.BLOODHOUND.MED.BROWN.DELILAH:DELILAH\DOG\BLOODHOUND\BROWN\SPAYED\MED\39845\K15-012283\DS76\A315412\42036\42036\0\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95403\95403\1
503,ANIMAL.DOG.SPAYED.BOSTON_TERRIERRIER
504,ANIMAL.DOG.SPAYED.BOSTON_TERRIERRIER.TOY
505,ANIMAL.DOG.SPAYED.BOSTON_TERRIERRIER.TOY.BLACK
506,ANIMAL.DOG.SPAYED.BOSTON_TERRIERRIER.TOY.BLACK.DAISY:DAISY\DOG\BOSTON_TERRIERRIER\BLACK\SPAYED\TOY\08/18/2007\K15-017230\DS77\A287825\12/23/2015\12/24/2015\1\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95403\95403\1
507,ANIMAL.DOG.SPAYED.BOXER
508,ANIMAL.DOG.SPAYED.BOXER.LARGE
509,ANIMAL.DOG.SPAYED.BOXER.LARGE.WHITE
510,ANIMAL.DOG.SPAYED.BOXER.LARGE.WHITE.DREAM:DREAM\DOG\BOXER\WHITE\SPAYED\LARGE\08/28/2013\K14-009003\DS69\A307236\05/27/2014\05/28/2014\1\STRAY\FIELD\RETURN_TO_OWNER\RETURN_TO_OWNER\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95404\95404\1
511,ANIMAL.DOG.SPAYED.CAROLINA_DOG
512,ANIMAL.DOG.SPAYED.CAROLINA_DOG.MED
513,ANIMAL.DOG.SPAYED.CAROLINA_DOG.MED.BROWN
514,ANIMAL.DOG.SPAYED.CAROLINA_DOG.MED.BROWN.ANNIE:ANNIE\DOG\CAROLINA_DOG\BROWN\SPAYED\MED\10/18/2016\K17-025896\DA04\A362693\10/18/2017\11/22/2017\35\STRAY\OVER_THE_COUNTER\ADOPTION\SCAS_WEB\UNKNOWN\HEALTHY\COUNTY\WINDSOR\95492\95492\1
515,ANIMAL.DOG.SPAYED.CAROLINA_DOG.MED.BROWN.ANNIE:ANNIE\DOG\CAROLINA_DOG\BROWN\SPAYED\MED\10/18/2016\K17-026436\DA42\A362693\11/25/2017\43081\17\ADOPTION_RETURN\OVER_THE_COUNTER\ADOPTION\SCAS_WEB\TREATABLE/MANAGEABLE\TREATABLE/MANAGEABLE\WINDSOR\SANTA_ROSA\95409\95409\1
516,ANIMAL.DOG.SPAYED.COCKER_SPANIEL
517,ANIMAL.DOG.SPAYED.COCKER_SPANIEL.SMALL
518,ANIMAL.DOG.SPAYED.COCKER_SPANIEL.SMALL.BLACK
519,ANIMAL.DOG.SPAYED.COCKER_SPANIEL.SMALL.BLACK.CHARLIE:CHARLIE\DOG\COCKER_SPANIEL\BLACK\SPAYED\SMALL\11/25/2004\K17-026400\CS04\A364839\11/21/2017\11/25/2017\4\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_WEB\UNKNOWN\TREATABLE/MANAGEABLE\COUNTY\COUNTY\95436\95436\1
520,ANIMAL.DOG.SPAYED.ENGLISH_SPRINGER_SPANIEL
521,ANIMAL.DOG.SPAYED.ENGLISH_SPRINGER_SPANIEL.MED
522,ANIMAL.DOG.SPAYED.ENGLISH_SPRINGER_SPANIEL.MED.BLACK
523,ANIMAL.DOG.SPAYED.ENGLISH_SPRINGER_SPANIEL.MED.BLACK.SADIE:SADIE\DOG\ENGLISH_SPRINGER_SPANIEL\BLACK\SPAYED\MED\08/13/2008\K15-016762\TRUCK\A228702\42349\42349\0\STRAY\FIELD\RETURN_TO_OWNER\FLD_MCHIP\HEALTHY\HEALTHY\COUNTY\COUNTY\95403\95403\1
524,ANIMAL.DOG.SPAYED.ENGLISH_SPRINGER_SPANIEL.MED.BLACK.SADIE:SADIE\DOG\ENGLISH_SPRINGER_SPANIEL\BLACK\SPAYED\MED\08/13/2008\K19-033471\DS80\A228702\08/26/2019\08/27/2019\1\CONFISCATE\FLD_CORONR\RETURN_TO_OWNER\OVER_THE_COUNTER_PRVS\UNKNOWN\PENDING\COUNTY\COUNTY\95472\95472\1
525,ANIMAL.DOG.SPAYED.GERMAN_SHEPHERD
526,ANIMAL.DOG.SPAYED.GERMAN_SHEPHERD.MED
527,ANIMAL.DOG.SPAYED.GERMAN_SHEPHERD.MED.WHITE
528,ANIMAL.DOG.SPAYED.GERMAN_SHEPHERD.MED.WHITE.WINTER:WINTER\DOG\GERMAN_SHEPHERD\WHITE\SPAYED\MED\41945\K14-010741\DA36\A311461\41952\09/20/2014\9\STRAY\OVER_THE_COUNTER\ADOPTION\REFERRAL\HEALTHY\HEALTHY\COUNTY\COUNTY\95425\95425\1
529,ANIMAL.DOG.SPAYED.GOLDEN_RETRIEVER
530,ANIMAL.DOG.SPAYED.GOLDEN_RETRIEVER.LARGE
531,ANIMAL.DOG.SPAYED.GOLDEN_RETRIEVER.LARGE.GOLD
532,ANIMAL.DOG.SPAYED.GOLDEN_RETRIEVER.LARGE.GOLD.DAISEY:DAISEY\DOG\GOLDEN_RETRIEVER\GOLD\SPAYED\LARGE\11/30/2014\K17-024681\DS54\A328153\42774\42802\1\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_MCHIP\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95409\95409\1
533,ANIMAL.DOG.SPAYED.GOLDEN_RETRIEVER.LARGE.GOLD.TEAL:TEAL\DOG\GOLDEN_RETRIEVER\GOLD\SPAYED\LARGE\07/14/2012\K19-031894\TRUCK\A293757\43712\43712\0\STRAY\FIELD\RETURN_TO_OWNER\FLD_LIC\UNKNOWN\HEALTHY\COUNTY\COUNTY\94952\94952\1
534,ANIMAL.DOG.SPAYED.GOLDEN_RETRIEVER.LARGE.GOLD.ZOEY:ZOEY\DOG\GOLDEN_RETRIEVER\GOLD\SPAYED\LARGE\39728\K19-031803\DA32\A231310\03/28/2019\03/29/2019\1\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_CALL\HEALTHY\HEALTHY\COUNTY\COUNTY\94515\94515\1
535,ANIMAL.DOG.SPAYED.GOLDEN_RETRIEVER.MED
536,ANIMAL.DOG.SPAYED.GOLDEN_RETRIEVER.MED.GOLD
537,ANIMAL.DOG.SPAYED.GOLDEN_RETRIEVER.MED.GOLD.BELLA:BELLA\DOG\GOLDEN_RETRIEVER\GOLD\SPAYED\MED\03/19/2014\K19-031391\DS78\A328730\43618\43648\1\CONFISCATE\FLD_HOSPTL\RETURN_TO_OWNER\OVER_THE_COUNTER_CALL\UNKNOWN\PENDING\WINDSOR\*PETALUMA\94954\94954\1
538,ANIMAL.DOG.SPAYED.GREAT_PYRENEES
539,ANIMAL.DOG.SPAYED.GREAT_PYRENEES.LARGE
540,ANIMAL.DOG.SPAYED.GREAT_PYRENEES.LARGE.WHITE
541,ANIMAL.DOG.SPAYED.GREAT_PYRENEES.LARGE.WHITE.ROXIE:ROXIE\DOG\GREAT_PYRENEES\WHITE\SPAYED\LARGE\42187\K15-017133\TRUCK\A330711\42350\42350\0\STRAY\FIELD\RETURN_TO_OWNER\FLD_MCHIP\HEALTHY\HEALTHY\COUNTY\COUNTY\95448\95448\1
542,ANIMAL.DOG.SPAYED.HAVANESE
543,ANIMAL.DOG.SPAYED.HAVANESE.SMALL
544,ANIMAL.DOG.SPAYED.HAVANESE.SMALL.WHITE
545,ANIMAL.DOG.SPAYED.HAVANESE.SMALL.WHITE.ALBEE:ALBEE\DOG\HAVANESE\WHITE\SPAYED\SMALL\05/30/2011\K15-014199\DS52\A322509\05/29/2015\05/30/2015\1\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_PRVS\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95409\95409\1
546,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER
547,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.LARGE
548,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.LARGE.BLACK
549,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.LARGE.BLACK.GRACIE:GRACIE\DOG\LABRADOR_RETRIEVER\BLACK\SPAYED\LARGE\38720\K14-008521\DS69\A040915\04/19/2014\04/19/2014\0\STRAY\FIELD\RETURN_TO_OWNER\RETURN_TO_OWNER\HEALTHY\HEALTHY\COUNTY\COUNTY\95465\95465\1
550,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.LARGE.BLACK.LOLA:LOLA\DOG\LABRADOR_RETRIEVER\BLACK\SPAYED\LARGE\41951\K15-015167\DA37\A324776\07/30/2015\08/13/2015\14\STRAY\OVER_THE_COUNTER\ADOPTION\INTERNET\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95401\95401\1
551,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.LARGE.CHOCOLATE
552,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.LARGE.CHOCOLATE.SAGE:SAGE\DOG\LABRADOR_RETRIEVER\CHOCOLATE\SPAYED\LARGE\37719\K15-015304\DS94\A318982\42193\08/13/2015\6\CONFISCATE\FLD_ARREST\RETURN_TO_OWNER\OVER_THE_COUNTER_PRVS\HEALTHY\HEALTHY\COUNTY\COUNTY\95462\95462\1
553,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.LARGE.YELLOW
554,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.LARGE.YELLOW.KELSEY:KELSEY\DOG\LABRADOR_RETRIEVER\YELLOW\SPAYED\LARGE\04/28/2013\K18-028391\DS85\A303079\05/24/2018\05/24/2018\0\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_WALKIN\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95409\95409\1
555,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.LARGE.YELLOW.LILLY_ROSE:LILLY_ROSE\DOG\LABRADOR_RETRIEVER\YELLOW\SPAYED\LARGE\09/27/2013\K18-030017\TRUCK\A376885\09/27/2018\09/27/2018\0\STRAY\FIELD\RETURN_TO_OWNER\FLD_MCHIP\UNKNOWN\HEALTHY\WINDSOR\WINDSOR\95492\95492\1
556,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.LARGE.YELLOW.LUCY:LUCY\DOG\LABRADOR_RETRIEVER\YELLOW\SPAYED\LARGE\41642\K17-022378\DS78\A347848\01/30/2017\01/31/2017\1\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_WEB\HEALTHY\HEALTHY\SANTA_ROSA\SANTA_ROSA\95404\95404\1
557,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.LARGE.YELLOW.RIPLEY:RIPLEY\DOG\LABRADOR_RETRIEVER\YELLOW\SPAYED\LARGE\38721\K19-032109\DS79\A213028\43529\43560\1\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_CALL\UNKNOWN\PENDING\SANTA_ROSA\SANTA_ROSA\95405\95405\1
558,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.MED
559,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.MED.BLACK
560,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.MED.BLACK.LOLA:LOLA\DOG\LABRADOR_RETRIEVER\BLACK\SPAYED\MED\10/25/2013\K14-010896\DA29\A310001\09/20/2014\41649\11\OWNER_SURRENDER\FIELD\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\*PETALUMA\94954\94954\1
561,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.MED.BROWN
562,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.MED.BROWN.BELLA:BELLA\DOG\LABRADOR_RETRIEVER\BROWN\SPAYED\MED\01/14/2011\K15-012424\DS68\A315748\01/14/2015\01/14/2015\0\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_WEB\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\94571\94571\1
563,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.MED.CHOCOLATE
564,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.MED.CHOCOLATE.DALLAS:DALLAS\DOG\LABRADOR_RETRIEVER\CHOCOLATE\SPAYED\MED\10/21/2015\K19-033131\TRUCK\A345495\07/29/2019\07/29/2019\0\STRAY\FIELD\RETURN_TO_OWNER\FLD_MCHIP\UNKNOWN\HEALTHY\WINDSOR\WINDSOR\95492\95492\1
565,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.MED.WHITE
566,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.MED.WHITE.AUDI:AUDI\DOG\LABRADOR_RETRIEVER\WHITE\SPAYED\MED\37996\K18-027402\DS87\A343094\02/27/2018\02/28/2018\1\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_PRVS\UNKNOWN\PENDING\SANTA_ROSA\SANTA_ROSA\95401\95401\1
567,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.MED.YELLOW
568,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.MED.YELLOW.LUNA:LUNA\DOG\LABRADOR_RETRIEVER\YELLOW\SPAYED\MED\05/13/2017\K18-029165\DS78\A363299\07/19/2018\07/24/2018\5\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_WEB\HEALTHY\HEALTHY\SANTA_ROSA\COUNTY\95407\95407\1
569,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.MED.YELLOW.LUNA:LUNA\DOG\LABRADOR_RETRIEVER\YELLOW\SPAYED\MED\05/13/2017\K18-030748\DA38\A363299\11/29/2018\43497\34\STRAY\FIELD\ADOPTION\SCAS_WEB\TREATABLE/REHAB\TREATABLE/REHAB\SANTA_ROSA\COUNTY\95425\95425\1
570,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.X-LRG
571,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.X-LRG.GOLD
572,ANIMAL.DOG.SPAYED.LABRADOR_RETRIEVER.X-LRG.GOLD.TANNER:TANNER\DOG\LABRADOR_RETRIEVER\GOLD\SPAYED\X-LRG\39877\K16-018679\DS84\A336508\42405\42434\1\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_PRVS\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95403\95403\1
573,ANIMAL.DOG.SPAYED.LHASA_APSO
574,ANIMAL.DOG.SPAYED.LHASA_APSO.MED
575,ANIMAL.DOG.SPAYED.LHASA_APSO.MED.CREAM
576,ANIMAL.DOG.SPAYED.LHASA_APSO.MED.CREAM.MIA:MIA\DOG\LHASA_APSO\CREAM\SPAYED\MED\37229\K16-022025\DS65\A321887\12/27/2016\42795\7\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_WEB\HEALTHY\HEALTHY\SANTA_ROSA\OUT_OF_COUNTY\95826\95826\1
577,ANIMAL.DOG.SPAYED.LHASA_APSO.TOY
578,ANIMAL.DOG.SPAYED.LHASA_APSO.TOY.WHITE
579,ANIMAL.DOG.SPAYED.LHASA_APSO.TOY.WHITE.PENNY:PENNY\DOG\LHASA_APSO\WHITE\SPAYED\TOY\37871\K14-009069\DA39\A204914\05/31/2014\06/14/2014\14\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\INTERNET\TREATABLE/MANAGEABLE\TREATABLE/MANAGEABLE\SANTA_ROSA\OUT_OF_COUNTY\95423\95423\1
580,ANIMAL.DOG.SPAYED.MINIATURE_PINSCHER
581,ANIMAL.DOG.SPAYED.MINIATURE_PINSCHER.TOY
582,ANIMAL.DOG.SPAYED.MINIATURE_PINSCHER.TOY.RED
583,ANIMAL.DOG.SPAYED.MINIATURE_PINSCHER.TOY.RED.ROSIE:ROSIE\DOG\MINIATURE_PINSCHER\RED\SPAYED\TOY\03/16/2014\K15-015863\DA32\A326768\42225\09/19/2015\11\STRAY\OVER_THE_COUNTER\ADOPTION\SPEC_EVENT\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95401\95401\1
584,ANIMAL.DOG.SPAYED.MINIATURE_SCHNAUZER
585,ANIMAL.DOG.SPAYED.MINIATURE_SCHNAUZER.MED
586,ANIMAL.DOG.SPAYED.MINIATURE_SCHNAUZER.MED.GRAY
587,ANIMAL.DOG.SPAYED.MINIATURE_SCHNAUZER.MED.GRAY.KATIE:KATIE\DOG\MINIATURE_SCHNAUZER\GRAY\SPAYED\MED\41126\K14-008768\DA44\A306349\41856\05/23/2014\15\STRAY\FIELD\TRANSFER\RP_SHELTER\HEALTHY\HEALTHY\COUNTY\*ROHNERT_PARK\94928\94928\1
588,ANIMAL.DOG.SPAYED.PARSON_RUSS_TERRIER
589,ANIMAL.DOG.SPAYED.PARSON_RUSS_TERRIER.SMALL
590,ANIMAL.DOG.SPAYED.PARSON_RUSS_TERRIER.SMALL.WHITE
591,ANIMAL.DOG.SPAYED.PARSON_RUSS_TERRIER.SMALL.WHITE.MISSY:MISSY\DOG\PARSON_RUSS_TERRIER\WHITE\SPAYED\SMALL\38361\K14-007741\TX\A297543\02/17/2014\41762\16\CONFISCATE\FLD_CORONR\ADOPTION\WALKIN\HEALTHY\HEALTHY\COUNTY\COUNTY\95425\95425\1
592,ANIMAL.DOG.SPAYED.SHIH_TZU
593,ANIMAL.DOG.SPAYED.SHIH_TZU.SMALL
594,ANIMAL.DOG.SPAYED.SHIH_TZU.SMALL.BROWN
595,ANIMAL.DOG.SPAYED.SHIH_TZU.SMALL.BROWN.COCO:COCO\DOG\SHIH_TZU\BROWN\SPAYED\SMALL\38779\K14-011196\DA15\A260263\41922\10/18/2014\8\OWNER_SURRENDER\OVER_THE_COUNTER\ADOPTION\INTERNET\HEALTHY\HEALTHY\COUNTY\SANTA_ROSA\95403\95403\1
596,ANIMAL.DOG.SPAYED.SHIH_TZU.SMALL.WHITE
597,ANIMAL.DOG.SPAYED.SHIH_TZU.SMALL.WHITE.MILLY:MILLY\DOG\SHIH_TZU\WHITE\SPAYED\SMALL\40461\K15-016399\DS92\A314556\10/15/2015\10/15/2015\0\STRAY\OVER_THE_COUNTER\RETURN_TO_OWNER\OVER_THE_COUNTER_MCHIP\HEALTHY\HEALTHY\WINDSOR\WINDSOR\95492\95492\1
598,ANIMAL.DOG.SPAYED.SHIH_TZU.TOY
599,ANIMAL.DOG.SPAYED.SHIH_TZU.TOY.WHITE
600,ANIMAL.DOG.SPAYED.SHIH_TZU.TOY.WHITE.CHIQUIS:CHIQUIS\DOG\SHIH_TZU\WHITE\SPAYED\TOY\40337\K18-030071\DA14\A265929\43110\43141\1\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_WEB\UNKNOWN\PENDING\SANTA_ROSA\SANTA_ROSA\95403\95403\1
601,ANIMAL.DOG.SPAYED.SIBERIAN_HUSKY
602,ANIMAL.DOG.SPAYED.SIBERIAN_HUSKY.LARGE
603,ANIMAL.DOG.SPAYED.SIBERIAN_HUSKY.LARGE.GRAY
604,ANIMAL.DOG.SPAYED.SIBERIAN_HUSKY.LARGE.GRAY.LUNA:LUNA\DOG\SIBERIAN_HUSKY\GRAY\SPAYED\LARGE\41035\K17-026396\DS71\A289410\11/20/2017\11/21/2017\1\STRAY\FIELD\RETURN_TO_OWNER\OVER_THE_COUNTER_PRVS\UNKNOWN\HEALTHY\SANTA_ROSA\SANTA_ROSA\95401\95401\1
605,ANIMAL.DOG.SPAYED.SIBERIAN_HUSKY.MED
606,ANIMAL.DOG.SPAYED.SIBERIAN_HUSKY.MED.WHITE
607,ANIMAL.DOG.SPAYED.SIBERIAN_HUSKY.MED.WHITE.SKYE:SKYE\DOG\SIBERIAN_HUSKY\WHITE\SPAYED\MED\12/13/2015\K17-024982\DA11\A335844\08/23/2017\09/14/2017\22\STRAY\FIELD\ADOPTION\SCAS_WEB\HEALTHY\HEALTHY\SANTA_ROSA\*CLOVERDALE\95425\95425\1
608,ANIMAL.DOG.SPAYED.TIBETAN_MASTIFF
609,ANIMAL.DOG.SPAYED.TIBETAN_MASTIFF.X-LRG
610,ANIMAL.DOG.SPAYED.TIBETAN_MASTIFF.X-LRG.BLACK
611,ANIMAL.DOG.SPAYED.TIBETAN_MASTIFF.X-LRG.BLACK.LUNA_(FORMERLY_MING):LUNA_\DOG\TIBETAN_MASTIFF\BLACK\SPAYED\X-LRG\42711\K19-031237\TRUCK\A377180\01/19/2019\01/19/2019\0\STRAY\FIELD\RETURN_TO_OWNER\FLD_LIC\HEALTHY\HEALTHY\COUNTY\COUNTY\95404\95404\1
612,ANIMAL.DOG.SPAYED.VIZSLA
613,ANIMAL.DOG.SPAYED.VIZSLA.LARGE
614,ANIMAL.DOG.SPAYED.VIZSLA.LARGE.RED
